view,danmaku,reply,favorite,coin,share,like
1.0,0.3944899836812008,0.44170818106629167,0.5995809419802816,0.45551680865462196,0.46674506591216147,0.7795376446817889
0.3944899836812008,1.0,0.6617474260859492,0.2621962761450868,0.5673205336570443,0.30677204421493837,0.29549625861872686
0.44170818106629167,0.6617474260859492,1.0,0.34761335361949386,0.5169414335561837,0.5762597199697593,0.38315138241318064
0.5995809419802816,0.2621962761450868,0.34761335361949386,1.0,0.6738576381243859,0.6057465112013843,0.6491251052554827
0.45551680865462196,0.5673205336570443,0.5169414335561837,0.6738576381243859,1.0,0.4973557467223717,0.5902187677550463
0.46674506591216147,0.30677204421493837,0.5762597199697593,0.6057465112013843,0.4973557467223717,1.0,0.46024677630493416
0.7795376446817889,0.29549625861872686,0.38315138241318064,0.6491251052554827,0.5902187677550463,0.46024677630493416,1.0
